Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Vap Pres (kPa),qc,Air Temp (C),qc,Rel Hum (%),qc,Dew Point (C),qc,Wind Speed (m/s),qc,Wind Dir (0-360),qc,Soil Temp (C),qc
37,USDA Salinas,Monterey Bay,12/2/1991,2300,336,-0.01, ,0.00, ,-2, ,0.7, ,5.0, ,86, ,2.8, ,1.5, ,113, ,10.7, 
37,USDA Salinas,Monterey Bay,12/2/1991,2400,336,-0.01, ,0.00, ,-2, ,0.8, ,5.7, ,88, ,3.9, ,2.5, ,111, ,10.6, 
37,USDA Salinas,Monterey Bay,12/3/1991,0100,337,-0.02, ,0.00, ,-3, ,0.8, ,5.6, ,90, ,4.1, ,3.0, ,136, ,10.5, 
37,USDA Salinas,Monterey Bay,12/3/1991,0200,337,-0.01, ,0.00, ,-3, ,0.8, ,5.1, ,87, ,3.0, ,3.1, ,131, ,10.4, 
37,USDA Salinas,Monterey Bay,12/3/1991,0300,337,-0.01, ,0.00, ,-2, ,0.7, ,4.6, ,83, ,2.1, ,3.0, ,131, ,10.4, 
37,USDA Salinas,Monterey Bay,12/3/1991,0400,337,0.00, ,0.00, ,-2, ,0.7, ,4.7, ,76, ,0.9, ,3.1, ,132, ,10.3, 
37,USDA Salinas,Monterey Bay,12/3/1991,0500,337,0.01, ,0.00, ,-3, ,0.6, ,5.1, ,67, ,-0.5, ,3.5, ,128, ,10.2, 
37,USDA Salinas,Monterey Bay,12/3/1991,0600,337,0.00, ,0.00, ,-3, ,0.6, ,4.0, ,68, ,-1.3, ,2.7, ,125, ,10.2, 
37,USDA Salinas,Monterey Bay,12/3/1991,0700,337,0.01, ,0.00, ,-2, ,0.6, ,4.2, ,67, ,-1.3, ,3.7, ,120, ,10.1, 
37,USDA Salinas,Monterey Bay,12/3/1991,0800,337,0.06, ,0.00, ,52, ,0.5, ,5.6, ,59, ,-1.7, ,5.0, ,116, ,10.1, 
37,USDA Salinas,Monterey Bay,12/3/1991,0900,337,0.15, ,0.00, ,199, ,0.5, ,8.2, ,50, ,-1.6, ,5.2, ,122, ,10.0, 
37,USDA Salinas,Monterey Bay,12/3/1991,1000,337,0.24, ,0.00, ,344, ,0.5, ,9.5, ,45, ,-2.0, ,5.7, ,148, ,10.0, 
37,USDA Salinas,Monterey Bay,12/3/1991,1100,337,0.32, ,0.00, ,453, ,0.5, ,12.4, ,38, ,-1.5, ,4.8, ,142, ,10.0, 
37,USDA Salinas,Monterey Bay,12/3/1991,1200,337,0.38, ,0.00, ,507, ,0.5, ,15.4, ,30, ,-2.0, ,4.2, ,149, ,10.0, 
37,USDA Salinas,Monterey Bay,12/3/1991,1300,337,0.37, ,0.00, ,501, ,0.5, ,17.6, ,27, ,-1.8, ,3.0, ,144, ,10.2, 
37,USDA Salinas,Monterey Bay,12/3/1991,1400,337,0.31, ,0.00, ,437, ,0.6, ,19.3, ,25, ,-1.2, ,2.0, ,188, ,10.4, 
37,USDA Salinas,Monterey Bay,12/3/1991,1500,337,0.26, ,0.00, ,313, ,0.6, ,19.3, ,26, ,-0.5, ,3.1, ,280, ,10.6, 
37,USDA Salinas,Monterey Bay,12/3/1991,1600,337,0.19, ,0.00, ,163, ,0.6, ,17.4, ,32, ,0.7, ,4.2, ,308, ,10.9, 
37,USDA Salinas,Monterey Bay,12/3/1991,1700,337,0.09, ,0.00, ,29, ,0.7, ,14.3, ,42, ,1.5, ,3.7, ,294, ,11.1, 
37,USDA Salinas,Monterey Bay,12/3/1991,1800,337,0.02, ,0.00, ,-1, ,0.7, ,10.9, ,57, ,2.6, ,1.6, ,320, ,11.2, 
37,USDA Salinas,Monterey Bay,12/3/1991,1900,337,0.01, ,0.00, ,-1, ,0.7, ,8.7, ,62, ,1.8, ,1.5, ,67, ,11.2, 
37,USDA Salinas,Monterey Bay,12/3/1991,2000,337,0.01, ,0.00, ,-2, ,0.7, ,7.3, ,66, ,1.4, ,2.3, ,68, ,11.1, 
37,USDA Salinas,Monterey Bay,12/3/1991,2100,337,0.01, ,0.00, ,-2, ,0.7, ,7.1, ,69, ,1.9, ,2.3, ,105, ,11.0, 
37,USDA Salinas,Monterey Bay,12/3/1991,2200,337,0.01, ,0.00, ,-2, ,0.8, ,8.0, ,71, ,3.1, ,2.3, ,108, ,10.9, 
37,USDA Salinas,Monterey Bay,12/3/1991,2300,337,0.00, ,0.00, ,-2, ,0.7, ,6.8, ,69, ,1.5, ,1.6, ,101, ,10.8, 
37,USDA Salinas,Monterey Bay,12/3/1991,2400,337,0.00, ,0.00, ,-2, ,0.7, ,6.2, ,74, ,1.8, ,2.4, ,119, ,10.7, 
37,USDA Salinas,Monterey Bay,12/4/1991,0100,338,0.03, ,0.00, ,-2, ,0.7, ,8.8, ,64, ,2.3, ,4.5, ,116, ,10.6, 
37,USDA Salinas,Monterey Bay,12/4/1991,0200,338,0.02, ,0.00, ,-2, ,0.7, ,8.1, ,64, ,1.8, ,3.5, ,111, ,10.6, 
37,USDA Salinas,Monterey Bay,12/4/1991,0300,338,0.03, ,0.00, ,-2, ,0.7, ,8.5, ,60, ,1.2, ,4.5, ,115, ,10.5, 
37,USDA Salinas,Monterey Bay,12/4/1991,0400,338,0.01, ,0.00, ,-2, ,0.6, ,6.3, ,63, ,-0.2, ,2.3, ,140, ,10.4, 
37,USDA Salinas,Monterey Bay,12/4/1991,0500,338,0.00, ,0.00, ,-2, ,0.6, ,4.7, ,72, ,0.1, ,2.1, ,134, ,10.4, 
37,USDA Salinas,Monterey Bay,12/4/1991,0600,338,0.02, ,0.00, ,-2, ,0.6, ,5.5, ,65, ,-0.6, ,4.0, ,129, ,10.3, 
37,USDA Salinas,Monterey Bay,12/4/1991,0700,338,0.01, ,0.00, ,-2, ,0.5, ,5.0, ,63, ,-1.5, ,3.2, ,120, ,10.2, 
37,USDA Salinas,Monterey Bay,12/4/1991,0800,338,0.04, ,0.00, ,55, ,0.6, ,5.9, ,61, ,-1.1, ,3.7, ,119, ,10.2, 
37,USDA Salinas,Monterey Bay,12/4/1991,0900,338,0.13, ,0.00, ,205, ,0.6, ,8.4, ,53, ,-0.7, ,4.4, ,134, ,10.1, 
37,USDA Salinas,Monterey Bay,12/4/1991,1000,338,0.25, ,0.00, ,354, ,0.6, ,11.0, ,45, ,-0.4, ,5.1, ,133, ,10.1, 
37,USDA Salinas,Monterey Bay,12/4/1991,1100,338,0.35, ,0.00, ,466, ,0.6, ,14.8, ,37, ,0.0, ,4.9, ,136, ,10.1, 
37,USDA Salinas,Monterey Bay,12/4/1991,1200,338,0.39, ,0.00, ,522, ,0.6, ,17.7, ,29, ,-0.5, ,3.6, ,138, ,10.2, 
37,USDA Salinas,Monterey Bay,12/4/1991,1300,338,0.39, ,0.00, ,517, ,0.6, ,20.2, ,24, ,-0.9, ,2.8, ,147, ,10.3, 
37,USDA Salinas,Monterey Bay,12/4/1991,1400,338,0.34, ,0.00, ,452, ,0.5, ,22.2, ,19, ,-2.8, ,2.1, ,152, ,10.5, 
37,USDA Salinas,Monterey Bay,12/4/1991,1500,338,0.24, ,0.00, ,329, ,0.5, ,23.5, ,16, ,-3.6, ,1.5, ,284, ,10.8, 
37,USDA Salinas,Monterey Bay,12/4/1991,1600,338,0.20, ,0.00, ,174, ,0.7, ,19.9, ,29, ,1.6, ,3.8, ,316, ,11.1, 
37,USDA Salinas,Monterey Bay,12/4/1991,1700,338,0.06, ,0.00, ,32, ,0.9, ,15.6, ,48, ,4.7, ,2.5, ,323, ,11.3, 
37,USDA Salinas,Monterey Bay,12/4/1991,1800,338,0.02, ,0.00, ,-2, ,1.0, ,12.4, ,67, ,6.3, ,2.7, ,337, ,11.4, 
37,USDA Salinas,Monterey Bay,12/4/1991,1900,338,-0.01, ,0.00, ,-2, ,1.0, ,9.3, ,83, ,6.6, ,2.5, ,23, ,11.4, 
37,USDA Salinas,Monterey Bay,12/4/1991,2000,338,-0.01, ,0.00, ,-2, ,1.0, ,8.9, ,88, ,6.9, ,2.5, ,5, ,11.4, 
37,USDA Salinas,Monterey Bay,12/4/1991,2100,338,-0.02, ,0.00, ,-2, ,1.0, ,8.4, ,88, ,6.6, ,1.5, ,140, ,11.3, 
37,USDA Salinas,Monterey Bay,12/4/1991,2200,338,-0.01, ,0.00, ,-2, ,0.9, ,7.0, ,87, ,5.1, ,2.1, ,111, ,11.2, 
37,USDA Salinas,Monterey Bay,12/4/1991,2300,338,-0.01, ,0.00, ,-2, ,0.9, ,8.0, ,83, ,5.4, ,3.2, ,127, ,11.1, 
37,USDA Salinas,Monterey Bay,12/4/1991,2400,338,0.00, ,0.00, ,-2, ,0.8, ,6.9, ,78, ,3.3, ,3.1, ,133, ,11.0, 
37,USDA Salinas,Monterey Bay,12/5/1991,0100,339,0.02, ,0.00, ,-2, ,0.7, ,8.0, ,64, ,1.5, ,3.5, ,120, ,10.9, 
37,USDA Salinas,Monterey Bay,12/5/1991,0200,339,0.05, ,0.00, ,-1, ,0.6, ,8.7, ,50, ,-1.3, ,5.2, ,131, ,10.8, 
37,USDA Salinas,Monterey Bay,12/5/1991,0300,339,0.04, ,0.00, ,-1, ,0.5, ,8.2, ,45, ,-2.9, ,3.3, ,125, ,10.8, 
37,USDA Salinas,Monterey Bay,12/5/1991,0400,339,0.02, ,0.00, ,-2, ,0.5, ,6.0, ,54, ,-2.5, ,2.5, ,113, ,10.7, 
37,USDA Salinas,Monterey Bay,12/5/1991,0500,339,0.00, ,0.00, ,-2, ,0.5, ,3.0, ,62, ,-3.5, ,1.5, ,187, ,10.6, 
37,USDA Salinas,Monterey Bay,12/5/1991,0600,339,-0.01, ,0.00, ,-2, ,0.5, ,1.8, ,75, ,-2.1, ,2.0, ,126, ,10.5, 
37,USDA Salinas,Monterey Bay,12/5/1991,0700,339,0.01, ,0.00, ,-2, ,0.5, ,4.0, ,65, ,-2.0, ,2.7, ,122, ,10.4, 
37,USDA Salinas,Monterey Bay,12/5/1991,0800,339,0.03, ,0.00, ,51, ,0.5, ,3.9, ,64, ,-2.3, ,3.1, ,129, ,10.3, 
37,USDA Salinas,Monterey Bay,12/5/1991,0900,339,0.13, ,0.00, ,203, ,0.5, ,7.2, ,53, ,-1.6, ,4.9, ,138, ,10.2, 
37,USDA Salinas,Monterey Bay,12/5/1991,1000,339,0.25, ,0.00, ,353, ,0.5, ,10.8, ,41, ,-1.9, ,5.0, ,139, ,10.2, 
37,USDA Salinas,Monterey Bay,12/5/1991,1100,339,0.32, ,0.00, ,462, ,0.5, ,13.7, ,34, ,-1.9, ,4.0, ,124, ,10.1, 
37,USDA Salinas,Monterey Bay,12/5/1991,1200,339,0.33, ,0.00, ,514, ,0.6, ,17.1, ,29, ,-0.9, ,1.6, ,311, ,10.2, 
37,USDA Salinas,Monterey Bay,12/5/1991,1300,339,0.36, ,0.00, ,508, ,0.5, ,18.3, ,25, ,-1.9, ,2.4, ,321, ,10.4, 
37,USDA Salinas,Monterey Bay,12/5/1991,1400,339,0.35, ,0.00, ,436, ,0.7, ,18.3, ,32, ,1.4, ,3.8, ,310, ,10.6, 
37,USDA Salinas,Monterey Bay,12/5/1991,1500,339,0.25, ,0.00, ,319, ,0.9, ,16.9, ,47, ,5.6, ,4.3, ,322, ,10.9, 
37,USDA Salinas,Monterey Bay,12/5/1991,1600,339,0.13, ,0.00, ,166, ,1.1, ,15.0, ,63, ,7.9, ,4.6, ,320, ,11.1, 
37,USDA Salinas,Monterey Bay,12/5/1991,1700,339,0.03, ,0.00, ,29, ,1.1, ,12.6, ,76, ,8.4, ,3.8, ,322, ,11.3, 
37,USDA Salinas,Monterey Bay,12/5/1991,1800,339,-0.01, ,0.00, ,-2, ,1.1, ,10.5, ,88, ,8.5, ,3.0, ,334, ,11.4, 
37,USDA Salinas,Monterey Bay,12/5/1991,1900,339,-0.01, ,0.00, ,-2, ,1.1, ,9.3, ,91, ,7.8, ,2.7, ,327, ,11.4, 
37,USDA Salinas,Monterey Bay,12/5/1991,2000,339,-0.02, ,0.00, ,-2, ,1.0, ,8.1, ,92, ,6.8, ,2.1, ,355, ,11.3, 
37,USDA Salinas,Monterey Bay,12/5/1991,2100,339,-0.02, ,0.00, ,-2, ,0.9, ,7.2, ,92, ,6.0, ,1.9, ,44, ,11.3, 
37,USDA Salinas,Monterey Bay,12/5/1991,2200,339,-0.02, ,0.00, ,-2, ,0.8, ,5.6, ,92, ,4.5, ,1.4, ,119, ,11.2, 
37,USDA Salinas,Monterey Bay,12/5/1991,2300,339,-0.02, ,0.00, ,-2, ,0.8, ,4.1, ,92, ,2.9, ,1.1, ,35, ,11.1, 
37,USDA Salinas,Monterey Bay,12/5/1991,2400,339,-0.02, ,0.00, ,-2, ,0.8, ,4.1, ,92, ,2.9, ,1.4, ,90, ,11.0, 
37,USDA Salinas,Monterey Bay,12/6/1991,0100,340,-0.02, ,0.00, ,-2, ,0.8, ,4.7, ,91, ,3.4, ,1.7, ,102, ,10.9, 
37,USDA Salinas,Monterey Bay,12/6/1991,0200,340,-0.02, ,0.00, ,-2, ,0.8, ,5.2, ,91, ,3.8, ,1.5, ,106, ,10.8, 
37,USDA Salinas,Monterey Bay,12/6/1991,0300,340,-0.02, ,0.00, ,-2, ,0.7, ,3.3, ,90, ,1.8, ,1.7, ,119, ,10.7, 
37,USDA Salinas,Monterey Bay,12/6/1991,0400,340,-0.02, ,0.00, ,-2, ,0.7, ,3.6, ,89, ,1.9, ,1.4, ,129, ,10.6, 
37,USDA Salinas,Monterey Bay,12/6/1991,0500,340,-0.02, ,0.00, ,-2, ,0.7, ,2.8, ,90, ,1.4, ,1.6, ,115, ,10.5, 
37,USDA Salinas,Monterey Bay,12/6/1991,0600,340,-0.01, ,0.00, ,-3, ,0.6, ,2.4, ,88, ,0.6, ,3.2, ,134, ,10.4, 
37,USDA Salinas,Monterey Bay,12/6/1991,0700,340,-0.01, ,0.00, ,-2, ,0.7, ,3.4, ,84, ,0.9, ,3.5, ,133, ,10.3, 
37,USDA Salinas,Monterey Bay,12/6/1991,0800,340,0.01, ,0.00, ,47, ,0.6, ,4.2, ,77, ,0.6, ,1.9, ,152, ,10.2, 
37,USDA Salinas,Monterey Bay,12/6/1991,0900,340,0.08, ,0.00, ,183, ,0.6, ,7.0, ,62, ,0.2, ,1.5, ,167, ,10.2, 
37,USDA Salinas,Monterey Bay,12/6/1991,1000,340,0.18, ,0.00, ,321, ,0.7, ,8.8, ,57, ,0.9, ,3.9, ,151, ,10.1, 
37,USDA Salinas,Monterey Bay,12/6/1991,1100,340,0.24, ,0.00, ,411, ,0.7, ,11.7, ,48, ,1.2, ,2.2, ,154, ,10.1, 
37,USDA Salinas,Monterey Bay,12/6/1991,1200,340,0.29, ,0.00, ,495, ,0.7, ,14.6, ,42, ,1.7, ,1.2, ,76, ,10.2, 
37,USDA Salinas,Monterey Bay,12/6/1991,1300,340,0.34, ,0.00, ,489, ,0.7, ,16.1, ,41, ,2.7, ,3.3, ,302, ,10.4, 
37,USDA Salinas,Monterey Bay,12/6/1991,1400,340,0.33, ,0.00, ,419, ,0.9, ,16.4, ,47, ,5.1, ,5.0, ,305, ,10.6, 
37,USDA Salinas,Monterey Bay,12/6/1991,1500,340,0.22, ,0.00, ,306, ,1.1, ,15.8, ,60, ,8.1, ,4.4, ,308, ,10.8, 
37,USDA Salinas,Monterey Bay,12/6/1991,1600,340,0.10, ,0.00, ,152, ,1.1, ,15.1, ,66, ,8.8, ,3.4, ,331, ,11.0, 
37,USDA Salinas,Monterey Bay,12/6/1991,1700,340,0.04, ,0.00, ,28, ,1.2, ,13.6, ,75, ,9.2, ,3.7, ,341, ,11.2, 
37,USDA Salinas,Monterey Bay,12/6/1991,1800,340,0.00, ,0.00, ,-2, ,1.1, ,11.6, ,84, ,9.0, ,2.8, ,327, ,11.3, 
37,USDA Salinas,Monterey Bay,12/6/1991,1900,340,-0.01, ,0.00, ,-2, ,1.1, ,10.8, ,87, ,8.7, ,2.2, ,351, ,11.3, 
37,USDA Salinas,Monterey Bay,12/6/1991,2000,340,-0.01, ,0.00, ,-2, ,1.1, ,10.0, ,89, ,8.2, ,2.1, ,3, ,11.3, 
37,USDA Salinas,Monterey Bay,12/6/1991,2100,340,-0.01, ,0.00, ,-1, ,1.1, ,11.0, ,88, ,9.0, ,2.0, ,355, ,11.3, 
37,USDA Salinas,Monterey Bay,12/6/1991,2200,340,-0.01, ,0.00, ,-1, ,1.2, ,11.3, ,86, ,9.1, ,2.0, ,358, ,11.2, 
37,USDA Salinas,Monterey Bay,12/6/1991,2300,340,-0.01, ,0.00, ,-2, ,1.1, ,10.9, ,88, ,8.9, ,1.8, ,34, ,11.1, 
37,USDA Salinas,Monterey Bay,12/6/1991,2400,340,-0.01, ,0.00, ,-1, ,1.1, ,10.5, ,88, ,8.5, ,1.1, ,172, ,11.1, 
37,USDA Salinas,Monterey Bay,12/7/1991,0100,341,0.00, ,0.00, ,-1, ,1.1, ,10.7, ,87, ,8.7, ,1.1, ,158, ,11.1, 
37,USDA Salinas,Monterey Bay,12/7/1991,0200,341,0.00, ,0.00, ,-1, ,1.1, ,10.1, ,88, ,8.2, ,1.8, ,183, ,11.1, 
37,USDA Salinas,Monterey Bay,12/7/1991,0300,341,0.00, ,0.00, ,-2, ,1.0, ,8.9, ,90, ,7.2, ,1.6, ,97, ,11.1, 
37,USDA Salinas,Monterey Bay,12/7/1991,0400,341,0.00, ,2.00, ,-2, ,1.0, ,8.7, ,90, ,7.2, ,1.7, ,169, ,11.1, 
37,USDA Salinas,Monterey Bay,12/7/1991,0500,341,0.00, ,1.00, ,-2, ,1.1, ,10.2, ,90, ,8.6, ,3.4, ,277, ,11.1, 
37,USDA Salinas,Monterey Bay,12/7/1991,0600,341,0.01, ,2.00, ,-1, ,1.1, ,10.2, ,90, ,8.6, ,4.9, ,277, ,11.1, 
37,USDA Salinas,Monterey Bay,12/7/1991,0700,341,0.00, ,1.00, ,-2, ,1.1, ,9.8, ,89, ,8.1, ,3.2, ,281, ,11.1, 
37,USDA Salinas,Monterey Bay,12/7/1991,0800,341,0.00, ,0.00, ,5, ,1.1, ,9.5, ,89, ,7.8, ,1.9, ,290, ,11.1, 
37,USDA Salinas,Monterey Bay,12/7/1991,0900,341,0.00, ,0.00, ,22, ,1.1, ,9.6, ,89, ,7.8, ,2.0, ,15, ,11.1, 
37,USDA Salinas,Monterey Bay,12/7/1991,1000,341,0.01, ,0.00, ,60, ,1.1, ,10.2, ,88, ,8.2, ,1.7, ,11, ,11.1, 
37,USDA Salinas,Monterey Bay,12/7/1991,1100,341,0.05, ,0.00, ,127, ,1.1, ,11.1, ,84, ,8.6, ,1.7, ,337, ,11.1, 
37,USDA Salinas,Monterey Bay,12/7/1991,1200,341,0.02, ,0.00, ,81, ,1.1, ,11.6, ,84, ,8.9, ,1.8, ,327, ,11.1, 
37,USDA Salinas,Monterey Bay,12/7/1991,1300,341,0.04, ,0.00, ,95, ,1.2, ,11.8, ,85, ,9.3, ,3.1, ,290, ,11.2, 
37,USDA Salinas,Monterey Bay,12/7/1991,1400,341,0.10, ,0.00, ,175, ,1.2, ,12.3, ,81, ,9.1, ,3.7, ,293, ,11.3, 
37,USDA Salinas,Monterey Bay,12/7/1991,1500,341,0.06, ,0.00, ,96, ,1.2, ,12.1, ,82, ,9.1, ,4.6, ,289, ,11.3, 
37,USDA Salinas,Monterey Bay,12/7/1991,1600,341,0.06, ,0.00, ,92, ,1.2, ,11.8, ,83, ,9.1, ,4.2, ,284, ,11.4, 
37,USDA Salinas,Monterey Bay,12/7/1991,1700,341,0.02, ,0.00, ,28, ,1.1, ,11.0, ,84, ,8.4, ,2.6, ,298, ,11.5, 
37,USDA Salinas,Monterey Bay,12/7/1991,1800,341,0.00, ,0.00, ,-2, ,1.0, ,9.7, ,86, ,7.4, ,2.0, ,307, ,11.5, 
37,USDA Salinas,Monterey Bay,12/7/1991,1900,341,0.00, ,0.00, ,-2, ,1.0, ,8.7, ,87, ,6.7, ,1.8, ,332, ,11.5, 
37,USDA Salinas,Monterey Bay,12/7/1991,2000,341,0.00, ,0.00, ,-2, ,1.0, ,8.5, ,88, ,6.6, ,2.4, ,330, ,11.4, 
37,USDA Salinas,Monterey Bay,12/7/1991,2100,341,0.00, ,0.00, ,-2, ,0.9, ,8.0, ,88, ,6.1, ,1.8, ,23, ,11.4, 
37,USDA Salinas,Monterey Bay,12/7/1991,2200,341,-0.01, ,0.00, ,-2, ,0.9, ,7.8, ,89, ,6.0, ,1.8, ,15, ,11.3, 
37,USDA Salinas,Monterey Bay,12/7/1991,2300,341,0.00, ,0.00, ,-2, ,0.9, ,7.4, ,89, ,5.7, ,2.1, ,15, ,11.2, 
37,USDA Salinas,Monterey Bay,12/7/1991,2400,341,0.00, ,0.00, ,-2, ,0.9, ,7.5, ,89, ,5.8, ,2.3, ,10, ,11.1, 
37,USDA Salinas,Monterey Bay,12/8/1991,0100,342,-0.02, ,0.00, ,-2, ,0.9, ,7.0, ,89, ,5.2, ,1.6, ,97, ,11.0, 
37,USDA Salinas,Monterey Bay,12/8/1991,0200,342,-0.02, ,0.00, ,-2, ,0.8, ,5.6, ,89, ,3.9, ,1.1, ,115, ,10.9, 
37,USDA Salinas,Monterey Bay,12/8/1991,0300,342,-0.02, ,1.00, ,-2, ,0.8, ,4.9, ,89, ,3.2, ,1.3, ,79, ,10.8, 
37,USDA Salinas,Monterey Bay,12/8/1991,0400,342,-0.02, ,0.00, ,-2, ,0.7, ,3.9, ,89, ,2.2, ,1.3, ,55, ,10.7, 
37,USDA Salinas,Monterey Bay,12/8/1991,0500,342,-0.02, ,0.00, ,-3, ,0.7, ,3.6, ,88, ,1.9, ,1.7, ,94, ,10.6, 
37,USDA Salinas,Monterey Bay,12/8/1991,0600,342,-0.02, ,0.00, ,-3, ,0.7, ,2.9, ,88, ,1.0, ,1.6, ,99, ,10.5, 
37,USDA Salinas,Monterey Bay,12/8/1991,0700,342,-0.01, ,0.00, ,-2, ,0.7, ,3.9, ,84, ,1.5, ,1.8, ,109, ,10.4, 
37,USDA Salinas,Monterey Bay,12/8/1991,0800,342,0.01, ,0.00, ,43, ,0.7, ,4.0, ,82, ,1.2, ,1.6, ,116, ,10.3, 
37,USDA Salinas,Monterey Bay,12/8/1991,0900,342,0.07, ,0.00, ,186, ,0.8, ,6.5, ,81, ,3.5, ,1.5, ,122, ,10.2, 
37,USDA Salinas,Monterey Bay,12/8/1991,1000,342,0.15, ,0.00, ,323, ,0.9, ,8.6, ,76, ,4.6, ,2.3, ,167, ,10.2, 
37,USDA Salinas,Monterey Bay,12/8/1991,1100,342,0.22, ,0.00, ,432, ,0.9, ,10.9, ,67, ,4.9, ,1.9, ,144, ,10.2, 
37,USDA Salinas,Monterey Bay,12/8/1991,1200,342,0.28, ,0.00, ,489, ,0.7, ,13.3, ,49, ,2.8, ,1.3, ,141, ,10.2, 
37,USDA Salinas,Monterey Bay,12/8/1991,1300,342,0.28, ,0.00, ,487, ,0.7, ,14.9, ,44, ,2.7, ,1.1, ,23, ,10.4, 
37,USDA Salinas,Monterey Bay,12/8/1991,1400,342,0.25, ,0.00, ,424, ,0.8, ,16.2, ,43, ,3.7, ,1.2, ,292, ,10.6, 
37,USDA Salinas,Monterey Bay,12/8/1991,1500,342,0.21, ,0.00, ,306, ,0.8, ,16.2, ,43, ,3.7, ,2.6, ,297, ,10.9, 
37,USDA Salinas,Monterey Bay,12/8/1991,1600,342,0.12, ,0.00, ,159, ,0.8, ,16.2, ,44, ,3.9, ,2.3, ,286, ,11.1, 
37,USDA Salinas,Monterey Bay,12/8/1991,1700,342,0.04, ,0.00, ,29, ,1.0, ,14.2, ,59, ,6.3, ,1.3, ,284, ,11.3, 
37,USDA Salinas,Monterey Bay,12/8/1991,1800,342,0.01, ,0.00, ,-1, ,0.9, ,11.2, ,69, ,5.8, ,1.7, ,190, ,11.4, 
37,USDA Salinas,Monterey Bay,12/8/1991,1900,342,0.01, ,0.00, ,-1, ,0.8, ,9.6, ,69, ,4.1, ,1.5, ,196, ,11.4, 
37,USDA Salinas,Monterey Bay,12/8/1991,2000,342,0.00, ,0.00, ,-1, ,0.8, ,8.1, ,75, ,4.0, ,1.7, ,68, ,11.3, 
37,USDA Salinas,Monterey Bay,12/8/1991,2100,342,-0.01, ,0.00, ,-2, ,0.8, ,7.2, ,80, ,4.0, ,1.6, ,99, ,11.2, 
37,USDA Salinas,Monterey Bay,12/8/1991,2200,342,-0.01, ,0.00, ,-2, ,0.8, ,6.6, ,81, ,3.5, ,1.6, ,76, ,11.1, 
37,USDA Salinas,Monterey Bay,12/8/1991,2300,342,-0.01, ,0.00, ,-2, ,0.8, ,6.0, ,81, ,2.9, ,1.5, ,109, ,11.0, 
37,USDA Salinas,Monterey Bay,12/8/1991,2400,342,-0.01, ,0.00, ,-2, ,0.7, ,5.7, ,81, ,2.8, ,1.8, ,90, ,10.9, 
37,USDA Salinas,Monterey Bay,12/9/1991,0100,343,-0.01, ,0.00, ,-2, ,0.7, ,4.6, ,83, ,2.0, ,1.5, ,130, ,10.8, 
37,USDA Salinas,Monterey Bay,12/9/1991,0200,343,-0.01, ,0.00, ,-2, ,0.7, ,5.5, ,82, ,2.7, ,2.4, ,107, ,10.7, 
37,USDA Salinas,Monterey Bay,12/9/1991,0300,343,-0.01, ,0.00, ,-2, ,0.7, ,4.6, ,80, ,1.5, ,1.4, ,116, ,10.5, 
37,USDA Salinas,Monterey Bay,12/9/1991,0400,343,-0.01, ,0.00, ,-3, ,0.7, ,2.9, ,87, ,0.9, ,1.6, ,150, ,10.4, 
37,USDA Salinas,Monterey Bay,12/9/1991,0500,343,-0.02, ,0.00, ,-3, ,0.7, ,2.5, ,89, ,0.9, ,1.7, ,142, ,10.3, 
37,USDA Salinas,Monterey Bay,12/9/1991,0600,343,-0.01, ,0.00, ,-2, ,0.7, ,4.0, ,86, ,2.0, ,3.7, ,124, ,10.2, 
37,USDA Salinas,Monterey Bay,12/9/1991,0700,343,0.00, ,0.00, ,-2, ,0.7, ,5.7, ,82, ,2.8, ,5.5, ,139, ,10.1, 
37,USDA Salinas,Monterey Bay,12/9/1991,0800,343,0.03, ,0.00, ,40, ,0.7, ,5.9, ,77, ,2.2, ,5.0, ,133, ,10.0, 
37,USDA Salinas,Monterey Bay,12/9/1991,0900,343,0.08, ,0.00, ,175, ,0.8, ,6.6, ,78, ,2.9, ,4.5, ,133, ,10.0, 
37,USDA Salinas,Monterey Bay,12/9/1991,1000,343,0.17, ,0.00, ,320, ,0.8, ,9.2, ,71, ,4.3, ,3.7, ,141, ,9.9, 
37,USDA Salinas,Monterey Bay,12/9/1991,1100,343,0.27, ,0.00, ,435, ,0.8, ,12.2, ,58, ,4.2, ,4.4, ,119, ,9.9, 
37,USDA Salinas,Monterey Bay,12/9/1991,1200,343,0.32, ,0.00, ,491, ,0.8, ,14.6, ,48, ,3.8, ,3.1, ,136, ,10.0, 
37,USDA Salinas,Monterey Bay,12/9/1991,1300,343,0.30, ,0.00, ,491, ,0.8, ,17.2, ,40, ,3.4, ,0.9, ,208, ,10.1, 
37,USDA Salinas,Monterey Bay,12/9/1991,1400,343,0.29, ,0.00, ,430, ,0.7, ,17.7, ,36, ,2.3, ,1.9, ,268, ,10.3, 
37,USDA Salinas,Monterey Bay,12/9/1991,1500,343,0.21, ,0.00, ,312, ,0.7, ,18.9, ,32, ,1.9, ,1.7, ,261, ,10.6, 
37,USDA Salinas,Monterey Bay,12/9/1991,1600,343,0.12, ,0.00, ,161, ,0.7, ,18.9, ,33, ,2.4, ,1.7, ,268, ,10.8, 
